code_name,barrier,Ir_Partial charge,Ir_Atom SASA,Ir_Buried volume,Ir_Atom H bond H2O,Ir_Fukui+,Ir_Fukui-,Ir_Atom electrophilicity,Ir_Fukui_rad,Ir_Fukui dual,Ir_Atom dipole moment,Ir_Coord. numbers,Ir_Atom Polarizability,Ir_Atom FOD,Ir_Atom dispersion,Ir_Pyramidalization,Ir_Pyramidaliz. volume,HOMO-LUMO gap,HOMO,LUMO,IP,EA,Dipole module,SASA,G solv. in H2O,G of H-bonds H2O,Fermi-level,Polarizability,Total FOD,Hardness,Softness,Dispersion area,Dispersion volume,Chem. potential,Electrophilicity,Electrofugality,Nucleofugality,S0-T1 gap
ir_tbp_1_dft-oxaz_1_dft-py_1_dft-co_1_bromide_1_smi1_1_s_1,12.8,0.0474,6.8499,69.26,0,0.021,0.154,0.0277,0.087,-0.133,0.2661,3.502,32.076,0.3323,32.5045,0.0031,0.0504,6.2213,-6.2353,-0.0139,6.6147,0.3025,1.639,438.9297,-13.35,-2.63,-8.0602,175.6955,0.934,6.3122,0.1584,296.9696,286.2159,-3.4586,0.9475,7.5622,0.645,53.21
ir_tbp_1_dft-asme3_1_dft-iz_1_dft-co_1_dft-no2_1_smi1_1_s_1,7.9,-0.0315,13.8398,69.74,0,0.056,0.174,0.0369,0.115,-0.118,0.9087,3.603,32.278,0.2817,32.9395,0.0299,1.8064,8.3382,-6.8556,1.4826,6.4582,-0.6724,3.0427,439.2277,-20.9,-4.23,-7.5103,181.1246,0.6808,7.1306,0.1402,311.225,301.4316,-2.8929,0.5868,7.045,1.2592,49.8
ir_tbp_1_dft-pph3_1_dft-oxaz_1_dft-co_1_dft-icn_1_smi1_1_s_1,14.7,0.0583,4.909,72.5401,0,0.0127,0.143,0.0233,0.0781,-0.1304,0.7983,3.5552,32.1772,0.3113,37.148,0.0172,1.8354,7.8582,-7.3691,0.4891,6.5176,0.3344,3.6818,652.9049,-15.7676,-2.5024,-7.7941,330.4596,0.7853,6.1832,0.1617,493.3209,508.6269,-3.426,0.9492,7.4667,0.6148,60.7006
ir_tbp_1_dft-pyz_1_dft-py_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,20.1,0.2562,9.7499,67.85,0,0.038,0.141,0.0365,0.09,-0.103,0.5413,3.561,31.978,0.4847,32.2681,0.0321,1.0381,5.8315,-6.5232,-0.6917,6.4431,0.789,7.9063,469.9803,-25.37,-4.66,-8.2042,192.434,1.2474,5.6541,0.1769,317.517,303.4876,-3.616,1.1563,7.5994,0.3673,39.33
ir_tbp_1_dft-iz_1_dft-sime_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,10.9,0.0967,6.4377,71.6774,0,0.0513,0.1733,0.0214,0.112,-0.122,0.4255,3.588,32.8235,0.3822,34.3227,0.0179,1.465,7.5582,-5.4987,2.0595,4.7027,-1.8549,3.7947,515.6765,-17.25,-2.87,-6.0976,206.9458,0.8228,6.5576,0.1525,367.8524,350.5807,-1.4239,0.1546,4.8573,2.0095,55.1425
ir_tbp_1_dft-py_1_dft-py_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,18.4,0.1919,8.2599,67.9,0,0.027,0.122,0.0273,0.074,-0.095,0.4812,3.553,32.152,0.4447,33.0425,0.0377,1.4432,6.2311,-6.2149,0.0162,5.6937,0.5178,9.163,536.9131,-20.78,-1.82,-7.7913,223.5825,1.2465,5.1759,0.1932,373.5398,353.0592,-3.1058,0.9318,6.6255,0.414,40.04
ir_tbp_1_dft-nme3_1_dft-py_1_dft-hicn_1_bromide_1_smi1_1_s_1,9.1,0.0368,5.0199,72.09,0,0.055,0.147,0.0352,0.101,-0.092,0.2197,3.361,31.942,0.3802,33.7438,0.0046,0.1018,5.9759,-6.023,-0.0471,6.031,-0.4211,5.1565,433.6724,-20.16,-4.14,-7.5697,183.1565,0.9441,6.4521,0.155,302.0349,303.8534,-2.8049,0.6097,6.6407,1.0308,49.78
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-iacn_1_chloride_1_smi1_1_s_1,11.1,-0.1481,12.2967,68.0716,0,0.0679,0.1468,0.0295,0.1068,-0.0789,0.8945,3.545,32.0535,0.2674,33.9824,0.003,0.1041,7.2598,-6.1649,1.0949,5.8353,-1.3542,4.3784,477.3833,-16.0388,-2.2156,-7.0669,191.6428,0.5606,7.1895,0.1391,343.1886,329.2353,-2.2406,0.3491,6.1845,1.7033,64.5283
ir_tbp_1_dft-pme3_1_dft-oxaz_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,13,0.0407,11.196,68.3233,0,0.0897,0.1275,0.0395,0.1085,-0.0377,0.8171,3.5735,32.1932,0.2486,33.9457,0.0032,2.032,7.9227,-6.9428,0.9799,6.0807,-0.75,7.2349,467.2165,-22.9615,-4.4223,-7.565,196.4143,0.6174,6.8307,0.1464,339.7841,329.7086,-2.6653,0.52,6.6007,1.27,59.7381
ir_tbp_1_dft-phos_1_dft-phos_1_dft-co_1_bromide_1_smi1_1_s_1,13.7,-0.2879,12.0899,66.47,0,-0.007,0.083,0.0064,0.038,-0.09,0.1324,3.718,32.237,0.2514,34.9381,0.0022,0.0267,7.3884,-7.4428,-0.0544,7.0192,0.7221,1.2768,496.2418,-7.59,-1.72,-8.4353,225.5305,0.8022,6.2971,0.1588,334.8402,329.618,-3.8706,1.1896,8.2088,0.4675,60.4
ir_tbp_1_dft-py_1_dft-sime_1_dft-hicn_1_iodide_1_smi1_1_s_1,8.2,-0.0241,0.1621,75.9543,0,0.0245,0.149,0.0259,0.0865,-0.1245,0.5943,3.6085,32.5675,0.4022,38.3865,0.0063,0.0998,6.2038,-5.926,0.2778,5.7429,-0.3923,4.4955,492.1726,-17.9459,-4.1451,-7.3771,220.4334,0.9562,6.1352,0.163,359.5703,353.4914,-2.6753,0.5833,6.3262,0.9756,49.1707
ir_tbp_1_dft-nme3_1_dft-phos_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ir_tbp_1_dft-pet3_1_dft-oxaz_1_dft-hicn_1_fluoride_1_smi1_1_s_1,18.6,0.1606,8.3416,69.536,0,0.0949,0.1764,0.0402,0.1358,-0.0814,1.1804,3.4412,31.9189,0.2831,33.4077,0.0089,0.9882,7.8778,-6.4682,1.4096,6.0084,-1.2492,3.7826,474.8654,-22.689,-4.2795,-7.0709,198.4185,0.6022,7.2575,0.1378,351.0185,354.8427,-2.3796,0.3901,6.3985,1.6393,58.1458
ir_tbp_1_dft-ime_1_dft-sime_1_dft-co_1_dft-sh_1_smi1_1_s_1,14.9,-0.023,0,78.1888,0,0.0487,0.1503,0.024,0.0994,-0.1016,0.284,3.6214,32.7081,0.2675,40.138,0.0132,0.172,8.8526,-6.2455,2.6071,5.5685,-1.5496,1.1236,494.4337,-13.88,-1.8612,-6.5219,215.0674,0.6414,7.1181,0.1405,370.0313,364.9376,-2.0095,0.2836,5.8522,1.8332,62.6168
ir_tbp_1_dft-oxaz_1_dft-phos_1_dft-co_1_dft-sh_1_smi1_1_s_1,12.8,-0.1044,16.1498,67.18,0,0.037,0.113,0.03,0.075,-0.076,0.8004,3.625,32.266,0.3096,32.6377,0.0527,0.8374,7.3034,-6.7682,0.5353,6.545,0.3631,2.5812,447.5288,-6.72,-1.74,-8.0673,193.2238,0.8975,6.1819,0.1618,304.8174,299.8371,-3.4541,0.965,7.51,0.6019,50.27
ir_tbp_1_dft-pyz_1_dft-nme3_1_dft-co_1_dft-sh_1_smi1_1_s_1,9,0.0893,8.3299,71.45,0,0.058,0.126,0.0411,0.092,-0.068,0.3491,3.458,31.977,0.3615,32.6297,0.0653,1.1644,5.65,-6.614,-0.9639,6.48,0.392,3.1623,414.4595,-10.38,-1.51,-8.2948,175.6673,1.0951,6.088,0.1643,283.2048,287.3864,-3.436,0.9696,7.4496,0.5776,39.58
ir_tbp_1_dft-oxaz_1_dft-phos_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,19.2,0.0776,19.3614,65.2282,0,0.0629,0.1305,0.0426,0.097,-0.0676,0.9363,3.579,32.1925,0.3637,31.7152,0.012,2.5217,7.1377,-6.7814,0.3563,6.4553,0.2531,7.4828,471.0685,-23.4217,-4.7563,-7.9203,196.0861,0.8586,6.2022,0.1613,323.049,311.682,-3.3542,0.9072,7.3625,0.6541,49.8991
ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,4.1,-0.1014,10.089,71.0419,0,0.2281,0.191,0.0529,0.2096,0.0371,0.8627,3.4638,32.3104,0.2696,34.4766,0.0073,0.2401,7.7354,-6.8097,0.9256,5.9329,-2.0088,6.2946,437.6423,-18.3013,-3.2831,-6.5659,184.0533,0.4942,7.9417,0.1259,321.6545,319.7763,-1.962,0.2424,6.1753,2.2512,64.1928
ir_tbp_1_dft-pet3_1_dft-pet3_1_dft-iacn_1_fluoride_1_smi1_1_s_1,11.9,-0.0549,0.7904,75.2438,0,0.1291,0.1532,0.0324,0.1411,-0.0241,0.8116,3.5815,32.1641,0.185,40.5896,0.0044,1.0612,8.141,-7.0332,1.1078,5.5422,-2.0026,5.1456,576.0907,-18.9883,-2.1535,-6.2203,264.5531,0.3514,7.5447,0.1325,459.516,476.3257,-1.7698,0.2076,5.7497,2.2101,68.5114
ir_tbp_1_dft-pyz_1_dft-ime_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,17.6,0.1644,2.6913,71.8423,0,0.0489,0.1421,0.036,0.0955,-0.0932,0.7012,3.5751,32.3385,0.4463,35.405,0.0486,1.3741,5.807,-6.3821,-0.575,5.8102,-0.0152,9.4304,531.0277,-26.1983,-2.9512,-7.6379,214.3451,1.0716,5.8254,0.1717,372.8592,354.0704,-2.8975,0.7206,6.5308,0.7358,40.4942
ir_tbp_1_dft-nme3_1_dft-sime_1_dft-co_1_dft-no2_1_smi1_1_s_1,9,0.1054,0.1165,77.65,0,0.0714,0.155,0.035,0.1127,-0.0836,0.7379,3.342,32.3693,0.3019,35.4099,0.006,0.9131,8.8138,-6.8039,2.0098,6.0983,-1.0077,3.9095,456.4666,-19.8894,-2.4465,-7.2452,185.3971,0.7501,7.1061,0.1407,333.6027,335.275,-2.5453,0.4558,6.5542,1.4636,43.9249
ir_tbp_1_dft-pph3_1_dft-oxaz_1_dft-co_1_dft-cch_1_smi1_1_s_1,10.3,-0.0311,3.0292,74.084,0,0.0126,0.1496,0.0237,0.0812,-0.137,0.589,3.6412,32.4928,0.3813,37.6003,0.0187,1.0461,7.8688,-7.1286,0.7402,6.0559,0.1099,1.2846,648.9306,-9.5436,-1.7913,-7.4315,330.8753,0.9513,5.9461,0.1682,492.7164,507.23,-3.0829,0.7992,6.8552,0.6894,54.4729
ir_tbp_1_dft-sime_1_dft-sime_1_dft-co_1_dft-icn_1_smi1_1_s_1,17.1,0.1433,0.0043,76.5261,0,0.0611,0.1647,0.0291,0.1127,-0.1037,0.5759,3.5808,32.6889,0.2579,39.7038,0.0024,0.1318,9.0765,-6.7509,2.3256,5.9209,-1.4836,2.5885,521.5512,-19.8092,-2.5837,-6.6572,214.18,0.5428,7.4044,0.1351,389.3986,378.9401,-2.2187,0.3324,6.2533,1.816,66.0836
ir_tbp_1_dft-pet3_1_dft-iz_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,5.5,-0.0084,3.9679,75.4466,0,0.048,0.1538,0.0286,0.1008,-0.1058,0.7639,3.612,32.4206,0.2996,35.4257,0.0509,3.0993,8.0887,-6.7719,1.3168,5.8177,-1.0563,5.2572,490.4026,-33.2468,-6.0458,-6.9643,216.155,0.7302,6.874,0.1454,363.5042,368.9105,-2.3807,0.4123,6.2299,1.4686,49.0841
ir_tbp_1_dft-ime_1_dft-py_1_dft-co_1_fluoride_1_smi1_1_s_1,22.1,0.3056,6.2014,68.7175,0,0.0393,0.1778,0.0343,0.1086,-0.1384,1.1666,3.4168,32.0073,0.3433,32.2024,0.0225,1.4029,6.3143,-6.0162,0.2981,6.151,-0.4053,0.9993,460.012,-21.3236,-3.4345,-7.4547,184.4808,0.8075,6.5564,0.1525,315.7502,303.8231,-2.8729,0.6295,6.7805,1.0348,54.4162
ir_tbp_1_dft-oxaz_1_dft-py_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,12.7,0.1281,9.9563,68.1899,0,0.0385,0.156,0.0306,0.097,-0.1175,0.1042,3.597,32.434,0.5094,31.8787,0.0218,1.3822,5.9985,-5.6113,0.3873,5.393,-0.4393,5.6362,494.2428,-11.7599,-1.7949,-7.09,192.2302,1.1748,5.8324,0.1714,337.4945,318.6503,-2.4768,0.5259,5.9189,0.9653,42.2258
ir_tbp_1_dft-pme3_1_dft-ime_1_dft-co_1_bromide_1_smi1_1_s_1,8.8,-0.1834,1.2481,74.7606,0,0.1046,0.1358,0.0367,0.1201,-0.0312,0.3076,3.6507,32.4822,0.216,38.2757,0.0004,0.0059,9.1037,-7.0372,2.0666,6.2337,-1.3823,3.588,469.8506,-13.5824,-2.5636,-7.0122,204.8152,0.4824,7.6159,0.1313,345.9606,340.16,-2.4257,0.3863,6.6199,1.7686,67.7301
ir_tbp_1_dft-pph3_1_dft-asme3_1_dft-hicn_1_fluoride_1_smi1_1_s_1,13.9,-0.0337,6.0913,71.9407,0,0.0189,0.1352,0.0233,0.0768,-0.1163,0.8372,3.5698,31.8698,0.3276,39.4538,0.0177,0.425,7.3477,-6.8375,0.5102,5.9504,-0.1671,2.3159,664.335,-16.3138,-3.6924,-7.3072,340.2871,0.7706,6.1174,0.1634,512.9885,526.1198,-2.8917,0.6834,6.6338,0.8505,59.1624
ir_tbp_1_dft-pyz_1_dft-oxaz_1_dft-co_1_dft-cn_1_smi1_1_s_1,12.8,0.1289,7.9199,68.08,0,0.039,0.163,0.0385,0.101,-0.124,0.1104,3.573,32.381,0.4395,31.1905,0.0032,0.3283,5.8294,-6.6841,-0.8547,6.8019,0.6581,5.0599,436.788,-16.87,-2.23,-8.3386,166.0491,1.1345,6.1438,0.1628,287.2512,272.8648,-3.73,1.1323,7.9342,0.4742,42.78
ir_tbp_1_dft-py_1_dft-py_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,11.3,0.1422,3.68,69.78,0,0.023,0.158,0.0292,0.091,-0.135,0.0203,3.621,32.419,0.5452,33.1079,0.0014,0.0228,5.9898,-5.8466,0.1432,5.5901,0.1327,4.179,479.4335,-14.42,-3.07,-7.3598,197.4732,1.3245,5.4574,0.1832,325.9939,309.4142,-2.8614,0.7501,6.3402,0.6174,38.09
ir_tbp_1_dft-pme3_1_dft-ime_1_dft-hicn_1_fluoride_1_smi1_1_s_1,14.3,0.1142,5.7821,69.9596,0,0.1118,0.1592,0.0336,0.1352,-0.0474,0.9236,3.5208,32.1569,0.27,34.4099,0.0228,1.2287,7.986,-6.3699,1.616,5.6425,-1.7754,4.4179,465.9722,-24.5873,-4.6678,-6.451,190.8874,0.5565,7.4179,0.1348,339.1023,325.8317,-1.9336,0.252,5.8945,2.0274,59.3687
ir_tbp_1_dft-pme3_1_dft-asme3_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,11.8,-0.1889,12.7199,68.95,0,0.168,0.118,0.0498,0.143,0.05,0.3906,3.709,32.247,0.1906,36.8628,0.0215,1.3428,8.118,-7.2412,0.8768,5.7318,-1.1786,9.5162,524.4415,-20.84,-2.37,-6.9402,231.4955,0.412,6.9104,0.1447,402.1006,388.9108,-2.2766,0.375,6.1068,1.5536,63.53
ir_tbp_1_dft-pyz_1_dft-py_1_dft-iacn_1_chloride_1_smi1_1_s_1,16.1,0.0827,3.63,69.79,0,0.026,0.118,0.0267,0.072,-0.092,0.4422,3.567,31.919,0.4738,33.4323,0.0015,0.0181,5.514,-6.1833,-0.6693,6.0878,0.5655,7.23,486.6125,-23.98,-1.94,-7.9092,198.1199,1.2676,5.5223,0.1811,331.1302,316.2876,-3.3266,1.002,7.0898,0.4365,38.15
ir_tbp_1_dft-pph3_1_dft-sime_1_dft-co_1_dft-cch_1_smi1_1_s_1,8.6,-0.0747,0.1324,79.2634,0,0.0142,0.1491,0.0232,0.0814,-0.1349,0.1782,3.7234,32.8133,0.3752,44.0424,0.0234,1.8343,7.9916,-7.2449,0.7467,5.6798,-0.221,2.6879,687.1576,-12.4069,-1.6698,-7.1015,358.9112,0.9123,5.9008,0.1695,539.3406,556.9187,-2.7294,0.6313,6.3111,0.8523,55.4675
ir_tbp_1_dft-pet3_1_dft-iz_1_dft-co_1_dft-itcn_1_smi1_1_s_1,13.7,0.0579,5.4566,71.9975,0,0.1083,0.1306,0.0455,0.1197,-0.0223,0.8072,3.5539,32.2365,0.215,35.7108,0.0157,2.3442,8.3434,-7.1909,1.1525,6.2826,-0.7387,3.6776,512.3591,-15.9602,-2.9324,-7.4783,230.5439,0.5303,7.0213,0.1424,381.2437,384.9595,-2.7719,0.5472,6.8298,1.2859,63.6154
ir_tbp_1_dft-nme3_1_dft-oxaz_1_dft-co_1_chloride_1_smi1_1_s_1,12.9,0.069,7.9698,70.7587,0,0.082,0.142,0.0363,0.112,-0.06,0.609,3.348,31.8314,0.2479,31.9035,0.0091,0.138,7.6275,-6.4711,1.1564,6.7175,-1.1089,1.4934,403.9503,-14.401,-1.9049,-7.6283,155.1988,0.5348,7.8264,0.1278,277.989,276.904,-2.8043,0.5024,7.22,1.6113,67.4604
ir_tbp_1_dft-nme3_1_dft-nme3_1_dft-co_1_dft-icn_1_smi1_1_s_1,15.7,0.1814,7.0499,72.35,0,0.233,0.184,0.0541,0.208,0.049,0.6615,3.193,31.867,0.2566,32.3326,0.0068,0.6143,7.6632,-6.9216,0.7416,6.6665,-2.1919,4.3618,419.1177,-16.97,-2.34,-7.0006,164.4012,0.4066,8.8584,0.1129,293.3355,300.3653,-2.2373,0.2825,6.949,2.4744,67.34
ir_tbp_1_dft-pme3_1_dft-oxaz_1_dft-hicn_1_fluoride_1_smi1_1_s_1,18.2,0.1578,19.4698,64.7,0,0.105,0.184,0.0429,0.145,-0.079,1.206,3.449,31.888,0.2772,31.0459,0.0239,0.922,7.81,-6.289,1.521,6.1037,-1.2977,3.7982,421.5394,-23.4,-4.75,-7.0946,163.5484,0.5874,7.4014,0.1351,298.5774,285.5183,-2.403,0.3901,6.4938,1.6878,58.82
ir_tbp_1_dft-pet3_1_dft-ime_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,16.7,0.0764,2.054,74.5292,0,0.1046,0.1547,0.0318,0.1302,-0.0501,0.8055,3.518,32.2367,0.2916,38.4784,0.021,0.3123,7.9235,-6.51,1.4136,5.4793,-1.7645,4.7074,514.1727,-16.4143,-3.8573,-6.3955,230.4102,0.5838,7.2438,0.1381,390.3293,398.1986,-1.8574,0.2383,5.7176,2.0028,59.5227
ir_tbp_1_dft-pph3_1_dft-iz_1_dft-co_1_dft-cch_1_smi1_1_s_1,10.1,-0.0247,4.1111,73.6822,0,0.0127,0.1573,0.0241,0.0848,-0.1445,0.5718,3.6327,32.5185,0.3824,37.3172,0.0224,1.5202,7.6559,-6.8305,0.8254,5.8179,-0.0913,3.9563,647.1564,-15.4987,-2.9788,-7.1718,334.5978,0.9461,5.9091,0.1692,487.8208,501.7926,-2.8633,0.6937,6.5116,0.785,54.7691
ir_tbp_1_dft-pet3_1_dft-ime_1_dft-co_1_dft-itcn_1_smi1_1_s_1,14.5,-0.0097,0.8451,76.6272,0,0.1181,0.123,0.0441,0.1204,-0.0049,0.5381,3.6427,32.5232,0.2161,39.6336,0.0034,2.0012,8.7628,-7.4798,1.2831,6.0855,-0.9171,4.6615,548.0754,-14.9938,-1.8869,-7.224,254.1721,0.52,7.0026,0.1428,422.0998,431.7341,-2.5842,0.4769,6.5624,1.3939,62.9199
ir_tbp_1_dft-asme3_1_dft-py_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,6.2,-0.0355,6.6899,71.31,0,0.037,0.154,0.0315,0.095,-0.117,0.9015,3.624,32.248,0.3592,34.357,0.0249,2.8708,6.8076,-6.6829,0.1247,5.9892,-0.2215,3.939,468.8495,-29.25,-5.36,-7.5948,198.9243,0.8957,6.2107,0.161,338.8875,326.6809,-2.8839,0.6695,6.6587,0.891,42.61
ir_tbp_1_dft-pme3_1_dft-ime_1_dft-co_1_fluoride_1_smi1_1_s_1,15.5,0.1186,2.4137,70.1937,0,0.1006,0.1637,0.0342,0.132,-0.0632,0.9729,3.5166,32.2008,0.2133,35.4352,0.0024,1.2195,8.9406,-6.7262,2.2144,6.1269,-1.7586,3.1191,463.6771,-20.2681,-3.512,-6.6762,186.454,0.452,7.8854,0.1268,335.5099,320.6659,-2.1842,0.3026,6.4295,2.0612,68.7539
ir_tbp_1_dft-pyz_1_dft-ime_1_dft-co_1_chloride_1_smi1_1_s_1,13.7,0.052,1.2933,73.3388,0,0.0279,0.118,0.0263,0.073,-0.0901,0.7309,3.5472,32.1406,0.3443,35.0595,0.0052,0.0618,5.9209,-6.6814,-0.7605,6.5074,0.2575,4.0253,461.0009,-18.3635,-1.9435,-8.1254,191.984,0.9268,6.2498,0.16,321.2492,311.8622,-3.3825,0.9153,7.4227,0.6578,45.5796
ir_tbp_1_dft-pph3_1_dft-py_1_dft-iacn_1_chloride_1_smi1_1_s_1,8.7,-0.118,1.842,74.5535,0,0.0063,0.1197,0.0176,0.0632,-0.1134,0.8028,3.6042,32.0725,0.4128,39.7283,0.0164,0.1791,6.5649,-6.6019,-0.0371,5.7237,0.2802,4.4918,679.3178,-19.5363,-1.6015,-7.4863,357.7967,1.0725,5.4435,0.1837,520.4349,541.8187,-3.0019,0.8277,6.5514,0.5476,49.9626
ir_tbp_1_dft-nme3_1_dft-py_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,8.1,0.0765,5.3078,71.07,0,0.06,0.184,0.0377,0.122,-0.124,0.1196,3.4104,32.4407,0.4474,32.8312,0.0001,0.1106,6.0954,-6.0152,0.0802,5.6295,-0.7376,9.4492,476.2934,-19.8663,-1.74,-7.0912,190.0608,0.9893,6.3671,0.157,335.1459,326.1277,-2.4459,0.4698,6.0993,1.2074,47.6036
ir_tbp_1_dft-pyz_1_dft-asme3_1_dft-iacn_1_bromide_1_smi1_1_s_1,9.5,-0.1759,8.6393,69.9404,0,0.0339,0.1309,0.0303,0.0829,-0.097,0.855,3.638,32.1019,0.3857,35.9364,0.0004,0.0049,5.4067,-6.3845,-0.9778,6.0395,0.1661,7.0056,492.6606,-17.3207,-2.5475,-7.9115,210.7916,1.0108,5.8735,0.1703,355.1038,343.8108,-3.1028,0.8196,6.8591,0.6535,40.6913
ir_tbp_1_dft-phos_1_dft-phos_1_dft-co_1_chloride_1_smi1_1_s_1,16,-0.2556,12.7999,65.58,0,-0.011,0.069,0.0031,0.029,-0.08,0.3876,3.687,32.136,0.2459,34.03,0.0016,0.0151,7.4034,-7.507,-0.1035,7.0132,0.6083,0.1056,489.7408,-7.76,-1.18,-8.3461,219.1041,0.7165,6.4049,0.1561,328.275,321.9994,-3.8108,1.1336,8.1468,0.5253,62.56
ir_tbp_1_dft-phos_1_dft-sime_1_dft-co_1_dft-cch_1_smi1_1_s_1,14.6,-0.0526,6.1936,71.9751,0,0.091,0.1345,0.0483,0.113,-0.0435,0.3516,3.728,32.8108,0.3899,35.5313,0.022,3.2507,7.2119,-7.0145,0.1974,6.0295,-0.1892,3.5959,504.0994,-9.6333,-1.5226,-7.4916,220.0177,0.8905,6.2188,0.1608,361.2881,353.7629,-2.9201,0.6856,6.7151,0.8748,47.4893
ir_tbp_1_dft-ime_1_dft-sime_1_dft-co_1_dft-cn_1_smi1_1_s_1,11.5,0.0344,0,77.4488,0,0.0733,0.174,0.0314,0.1236,-0.1007,0.0138,3.6568,33.1275,0.3195,40.5192,0.0042,0.9665,8.7647,-6.7318,2.0329,5.7106,-1.5421,3.029,505.4997,-21.5109,-2.2714,-6.4755,208.5572,0.6835,7.2527,0.1379,369.8829,358.3544,-2.0843,0.2995,6.0101,1.8416,61.2394
ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,16.3,0.0457,10.7799,68.76,0,0.171,0.19,0.0293,0.18,-0.019,1.1773,3.316,31.862,0.2472,33.8705,0.0133,2.8422,7.7039,-6.1047,1.5992,5.4065,-2.7347,4.0205,460.9009,-13.55,-2.4,-6.0048,187.3687,0.4141,8.1412,0.1228,344.1888,335.4107,-1.3359,0.1096,5.5161,2.8443,65.47
ir_tbp_1_dft-pyz_1_dft-py_1_dft-co_1_dft-icn_1_smi1_1_s_1,21.6,0.2568,10.1399,67.71,0,0.036,0.145,0.0368,0.091,-0.109,0.6273,3.541,31.986,0.4196,31.9798,0.0438,1.1202,6.0358,-6.9279,-0.8921,6.9396,1.0877,4.4703,461.6087,-16.22,-2.38,-8.5837,188.074,1.1335,5.8519,0.1709,308.8556,296.1557,-4.0137,1.3764,8.316,0.2887,42.67
ir_tbp_1_dft-pyz_1_dft-ime_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,9.8,0.1042,1.6958,75.1117,0,0.0339,0.1292,0.0299,0.0816,-0.0953,0.7235,3.6243,32.4375,0.4307,34.688,0.0655,1.5247,5.6751,-6.4197,-0.7446,5.857,0.1778,6.7299,472.9252,-32.0456,-5.1938,-7.8209,198.4487,1.2199,5.6792,0.1761,331.9359,325.4339,-3.0174,0.8016,6.6586,0.6238,33.9077
ir_tbp_1_dft-pph3_1_dft-ime_1_dft-hicn_1_fluoride_1_smi1_1_s_1,14.3,0.11,2.1779,75.0098,0,0.0159,0.1489,0.0234,0.0821,-0.133,0.9315,3.517,32.1586,0.3704,39.7145,0.0175,0.5783,7.2925,-6.4344,0.8581,5.6149,-0.3271,3.4466,673.3698,-23.7192,-4.0853,-6.9988,344.1438,0.8829,5.942,0.1683,513.4333,529.8995,-2.6439,0.5883,6.2031,0.9154,54.9174
ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-co_1_fluoride_1_smi1_1_s_1,18.3,0.1262,10.8607,67.978,0,0.217,0.1828,0.0476,0.1999,0.0342,1.315,3.2982,31.6112,0.1916,32.8959,0.0001,0.3177,8.2853,-6.6739,1.6114,6.5078,-2.3621,0.4038,423.0218,-12.6868,-2.5865,-6.7947,166.5498,0.331,8.8699,0.1127,305.7949,299.6717,-2.0728,0.2422,6.75,2.6043,72.8773
ir_tbp_1_dft-pme3_1_dft-asme3_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,6.1,-0.3405,11.6062,70.1657,0,0.1724,0.1101,0.0401,0.1417,0.0623,0.2224,3.7295,32.231,0.2231,36.9673,0.0465,0.5335,7.8152,-6.6563,1.1589,5.5073,-1.6689,6.0121,488.85,-12.678,-2.0623,-6.5881,218.3214,0.4474,7.1761,0.1393,372.5115,366.1471,-1.9192,0.2566,5.7639,1.9255,64.3717
ir_tbp_1_dft-pme3_1_dft-sime_1_dft-co_1_dft-no2_1_smi1_1_s_1,7.5,-0.0595,1.2292,76.4351,0,0.0437,0.139,0.0275,0.0917,-0.0953,0.5658,3.7053,32.6275,0.2602,37.1819,0.0174,1.6632,9.1791,-7.3887,1.7905,6.1611,-0.9069,3.4691,473.7038,-20.1209,-2.7551,-7.3084,201.163,0.6662,7.0679,0.1414,353.6461,350.4037,-2.6271,0.4882,6.6493,1.3951,47.7727
ir_tbp_1_dft-pme3_1_dft-nme3_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,3.4,0.0113,11.2299,73.83,0,0.091,0.141,0.039,0.116,-0.05,0.9884,3.48,32.414,0.3103,33.1827,0.0248,5.2784,7.9667,-6.8802,1.0865,6.1643,-0.9615,6.2039,426.9886,-26.9,-4.71,-7.4603,181.3029,0.6773,7.1258,0.1403,321.4176,323.3471,-2.6014,0.4748,6.6391,1.4363,51.98
