Reaction,Aryl SMILES,Catalyst Name,Base Name,Solvent Name,Yield
6552,O=C1OCCn2c1ccc(Br)c2=O,empty,NaHCO3,Toluene,0
6553,O=C1OCCn2c1ccc(Br)c2=O,pd(oac)2-catacxium-a,NaHCO3,Toluene,0
6554,O=C1OCCn2c1ccc(Br)c2=O,pd(oac)2-xphos,NaHCO3,Toluene,0
6555,O=C1OCCn2c1ccc(Br)c2=O,pd(oac)2-bipyphos,NaHCO3,Toluene,0
6556,O=C1OCCn2c1ccc(Br)c2=O,pd(oac)2-binap,NaHCO3,Toluene,0
6557,O=C1OCCn2c1ccc(Br)c2=O,sk-cc02-a,NaHCO3,Toluene,0
6558,O=C1OCCn2c1ccc(Br)c2=O,pd(p(tbu)3)2,NaHCO3,Toluene,0
6559,O=C1OCCn2c1ccc(Br)c2=O,pd(qphos)2,NaHCO3,Toluene,0
6560,O=C1OCCn2c1ccc(Br)c2=O,empty,Cs2CO3,"1,4-Dioxane",0
6561,O=C1OCCn2c1ccc(Br)c2=O,pd(oac)2-catacxium-a,Cs2CO3,"1,4-Dioxane",0
6562,O=C1OCCn2c1ccc(Br)c2=O,pd(oac)2-xphos,Cs2CO3,"1,4-Dioxane",0
6563,O=C1OCCn2c1ccc(Br)c2=O,pd(oac)2-bipyphos,Cs2CO3,"1,4-Dioxane",0
6564,O=C1OCCn2c1ccc(Br)c2=O,pd(oac)2-binap,Cs2CO3,"1,4-Dioxane",0
6565,O=C1OCCn2c1ccc(Br)c2=O,sk-cc02-a,Cs2CO3,"1,4-Dioxane",0
6566,O=C1OCCn2c1ccc(Br)c2=O,pd(p(tbu)3)2,Cs2CO3,"1,4-Dioxane",0
6567,O=C1OCCn2c1ccc(Br)c2=O,pd(qphos)2,Cs2CO3,"1,4-Dioxane",0
6568,O=C1OCCn2c1ccc(Br)c2=O,xantphos-pd-g4,Cs2CO3,"1,4-Dioxane",0
6569,O=C1OCCn2c1ccc(Br)c2=O,empty,Cs2CO3,t-AmOH,0
6570,O=C1OCCn2c1ccc(Br)c2=O,pd(oac)2-catacxium-a,Cs2CO3,t-AmOH,0
6571,O=C1OCCn2c1ccc(Br)c2=O,pd(oac)2-xphos,Cs2CO3,t-AmOH,0
6572,O=C1OCCn2c1ccc(Br)c2=O,pd(oac)2-bipyphos,Cs2CO3,t-AmOH,0
6573,O=C1OCCn2c1ccc(Br)c2=O,pd(oac)2-binap,Cs2CO3,t-AmOH,0
6574,O=C1OCCn2c1ccc(Br)c2=O,sk-cc02-a,Cs2CO3,t-AmOH,0
6575,O=C1OCCn2c1ccc(Br)c2=O,pd(p(tbu)3)2,Cs2CO3,t-AmOH,0
6576,O=C1OCCn2c1ccc(Br)c2=O,pd(qphos)2,Cs2CO3,t-AmOH,0
6577,O=C1OCCn2c1ccc(Br)c2=O,xantphos-pd-g4,Cs2CO3,t-AmOH,0
6578,O=C1OCCn2c1ccc(Br)c2=O,pd(oac)2-xphos,LiOtBu,Toluene,0
6579,O=C1OCCn2c1ccc(Br)c2=O,pd(oac)2-bipyphos,LiOtBu,Toluene,0
6580,O=C1OCCn2c1ccc(Br)c2=O,pd(oac)2-binap,LiOtBu,Toluene,0
6581,O=C1OCCn2c1ccc(Br)c2=O,sk-cc02-a,LiOtBu,Toluene,0
6582,O=C1OCCn2c1ccc(Br)c2=O,pd(p(tbu)3)2,LiOtBu,Toluene,0
6583,O=C1OCCn2c1ccc(Br)c2=O,pd(qphos)2,LiOtBu,Toluene,0
6584,O=C1OCCn2c1ccc(Br)c2=O,empty,LiHMDS,"1,4-Dioxane",0
6585,O=C1OCCn2c1ccc(Br)c2=O,pd(oac)2-catacxium-a,LiHMDS,"1,4-Dioxane",0
6586,O=C1OCCn2c1ccc(Br)c2=O,pd(oac)2-xphos,LiHMDS,"1,4-Dioxane",0
6587,O=C1OCCn2c1ccc(Br)c2=O,pd(oac)2-bipyphos,LiHMDS,"1,4-Dioxane",0
6588,O=C1OCCn2c1ccc(Br)c2=O,sk-cc02-a,LiHMDS,"1,4-Dioxane",0
6589,O=C1OCCn2c1ccc(Br)c2=O,pd(oac)2-binap,LiHMDS,"1,4-Dioxane",0
6590,O=C1OCCn2c1ccc(Br)c2=O,pd(p(tbu)3)2,LiHMDS,"1,4-Dioxane",0
6591,O=C1OCCn2c1ccc(Br)c2=O,pd(qphos)2,LiHMDS,"1,4-Dioxane",0
6592,O=C1OCCn2c1ccc(Br)c2=O,empty,LiHMDS,t-AmOH,0
6593,O=C1OCCn2c1ccc(Br)c2=O,pd(oac)2-catacxium-a,LiHMDS,t-AmOH,0
6594,O=C1OCCn2c1ccc(Br)c2=O,pd(oac)2-xphos,LiHMDS,t-AmOH,0
6595,O=C1OCCn2c1ccc(Br)c2=O,pd(oac)2-bipyphos,LiHMDS,t-AmOH,0
6596,O=C1OCCn2c1ccc(Br)c2=O,empty,LiOtBu,"1,4-Dioxane",0
6597,O=C1OCCn2c1ccc(Br)c2=O,pd(oac)2-catacxium-a,LiOtBu,"1,4-Dioxane",0
6598,O=C1OCCn2c1ccc(Br)c2=O,pd(oac)2-xphos,LiOtBu,"1,4-Dioxane",0
6599,O=C1OCCn2c1ccc(Br)c2=O,pd(oac)2-bipyphos,LiOtBu,"1,4-Dioxane",0
6600,O=C1OCCn2c1ccc(Br)c2=O,pd(oac)2-binap,LiOtBu,"1,4-Dioxane",0
6601,O=C1OCCn2c1ccc(Br)c2=O,sk-cc02-a,LiOtBu,"1,4-Dioxane",0
6602,O=C1OCCn2c1ccc(Br)c2=O,pd(p(tbu)3)2,LiOtBu,"1,4-Dioxane",0
6603,O=C1OCCn2c1ccc(Br)c2=O,pd(qphos)2,LiOtBu,"1,4-Dioxane",0
6604,O=C1OCCn2c1ccc(Br)c2=O,empty,LiOtBu,t-AmOH,0
6605,O=C1OCCn2c1ccc(Br)c2=O,pd(oac)2-catacxium-a,LiOtBu,t-AmOH,0
6606,O=C1OCCn2c1ccc(Br)c2=O,pd(oac)2-xphos,LiOtBu,t-AmOH,0
6607,O=C1OCCn2c1ccc(Br)c2=O,pd(oac)2-bipyphos,LiOtBu,t-AmOH,0
6608,O=C1OCCn2c1ccc(Br)c2=O,pd(oac)2-binap,LiOtBu,t-AmOH,0
6609,O=C1OCCn2c1ccc(Br)c2=O,sk-cc02-a,LiOtBu,t-AmOH,0
6610,O=C1OCCn2c1ccc(Br)c2=O,pd(p(tbu)3)2,LiOtBu,t-AmOH,0
6611,O=C1OCCn2c1ccc(Br)c2=O,pd(qphos)2,LiOtBu,t-AmOH,0
6612,O=C1OCCn2c1ccc(Br)c2=O,empty,LiOtBu,Toluene,0
6613,O=C1OCCn2c1ccc(Br)c2=O,pd(oac)2-catacxium-a,LiOtBu,Toluene,0
6614,O=C1OCCn2c1ccc(Br)c2=O,sk-cc02-a,tAmOK,"1,4-Dioxane",0
6615,O=C1OCCn2c1ccc(Br)c2=O,pd(p(tbu)3)2,tAmOK,"1,4-Dioxane",0
6616,O=C1OCCn2c1ccc(Br)c2=O,pd(qphos)2,tAmOK,"1,4-Dioxane",0
6617,O=C1OCCn2c1ccc(Br)c2=O,xantphos-pd-g4,tAmOK,"1,4-Dioxane",0
6618,O=C1OCCn2c1ccc(Br)c2=O,empty,tAmOK,t-AmOH,0
6619,O=C1OCCn2c1ccc(Br)c2=O,pd(oac)2-catacxium-a,tAmOK,t-AmOH,0
6620,O=C1OCCn2c1ccc(Br)c2=O,pd(oac)2-xphos,tAmOK,t-AmOH,0
6621,O=C1OCCn2c1ccc(Br)c2=O,pd(oac)2-bipyphos,tAmOK,t-AmOH,0
6622,O=C1OCCn2c1ccc(Br)c2=O,pd(oac)2-binap,tAmOK,t-AmOH,0
6623,O=C1OCCn2c1ccc(Br)c2=O,sk-cc02-a,tAmOK,t-AmOH,0
6624,O=C1OCCn2c1ccc(Br)c2=O,pd(p(tbu)3)2,tAmOK,t-AmOH,0
6625,O=C1OCCn2c1ccc(Br)c2=O,pd(qphos)2,tAmOK,t-AmOH,0
6626,O=C1OCCn2c1ccc(Br)c2=O,xantphos-pd-g4,tAmOK,t-AmOH,0
6627,O=C1OCCn2c1ccc(Br)c2=O,empty,tAmOK,Toluene,0
6628,O=C1OCCn2c1ccc(Br)c2=O,pd(oac)2-catacxium-a,tAmOK,Toluene,0
6629,O=C1OCCn2c1ccc(Br)c2=O,pd(oac)2-xphos,tAmOK,Toluene,0
6630,O=C1OCCn2c1ccc(Br)c2=O,pd(oac)2-bipyphos,tAmOK,Toluene,0
6631,O=C1OCCn2c1ccc(Br)c2=O,pd(oac)2-binap,LiHMDS,t-AmOH,0
6632,O=C1OCCn2c1ccc(Br)c2=O,sk-cc02-a,LiHMDS,t-AmOH,0
6633,O=C1OCCn2c1ccc(Br)c2=O,pd(p(tbu)3)2,LiHMDS,t-AmOH,0
6634,O=C1OCCn2c1ccc(Br)c2=O,pd(qphos)2,LiHMDS,t-AmOH,0
6635,O=C1OCCn2c1ccc(Br)c2=O,empty,LiHMDS,Toluene,0
6636,O=C1OCCn2c1ccc(Br)c2=O,pd(oac)2-catacxium-a,LiHMDS,Toluene,0
6637,O=C1OCCn2c1ccc(Br)c2=O,pd(oac)2-xphos,LiHMDS,Toluene,0
6638,O=C1OCCn2c1ccc(Br)c2=O,pd(oac)2-bipyphos,LiHMDS,Toluene,0
6639,O=C1OCCn2c1ccc(Br)c2=O,pd(oac)2-binap,LiHMDS,Toluene,0
6640,O=C1OCCn2c1ccc(Br)c2=O,sk-cc02-a,LiHMDS,Toluene,0
6641,O=C1OCCn2c1ccc(Br)c2=O,pd(p(tbu)3)2,LiHMDS,Toluene,0
6642,O=C1OCCn2c1ccc(Br)c2=O,pd(qphos)2,LiHMDS,Toluene,0
6643,O=C1OCCn2c1ccc(Br)c2=O,xantphos-pd-g4,LiHMDS,Toluene,0
6644,O=C1OCCn2c1ccc(Br)c2=O,empty,tAmOK,"1,4-Dioxane",0
6645,O=C1OCCn2c1ccc(Br)c2=O,pd(oac)2-catacxium-a,tAmOK,"1,4-Dioxane",0
6646,O=C1OCCn2c1ccc(Br)c2=O,pd(oac)2-xphos,tAmOK,"1,4-Dioxane",0
6647,O=C1OCCn2c1ccc(Br)c2=O,pd(oac)2-bipyphos,tAmOK,"1,4-Dioxane",0
6648,O=C1OCCn2c1ccc(Br)c2=O,pd(oac)2-binap,tAmOK,"1,4-Dioxane",0
6649,O=C1OCCn2c1ccc(Br)c2=O,xantphos-pd-g4,K3PO4,t-AmOH,0
6650,O=C1OCCn2c1ccc(Br)c2=O,pd(qphos)2,K3PO4,t-AmOH,0
6651,O=C1OCCn2c1ccc(Br)c2=O,pd(p(tbu)3)2,K3PO4,t-AmOH,0
6652,O=C1OCCn2c1ccc(Br)c2=O,sk-cc02-a,K3PO4,t-AmOH,0
6653,O=C1OCCn2c1ccc(Br)c2=O,empty,K3PO4,Toluene,0
6654,O=C1OCCn2c1ccc(Br)c2=O,pd(oac)2-catacxium-a,K3PO4,Toluene,0
6655,O=C1OCCn2c1ccc(Br)c2=O,pd(oac)2-xphos,K3PO4,Toluene,0
6656,O=C1OCCn2c1ccc(Br)c2=O,pd(oac)2-bipyphos,K3PO4,Toluene,0
6657,O=C1OCCn2c1ccc(Br)c2=O,pd(oac)2-binap,K3PO4,Toluene,0
6658,O=C1OCCn2c1ccc(Br)c2=O,sk-cc02-a,K3PO4,Toluene,0
6659,O=C1OCCn2c1ccc(Br)c2=O,pd(p(tbu)3)2,K3PO4,Toluene,0
6660,O=C1OCCn2c1ccc(Br)c2=O,pd(qphos)2,K3PO4,Toluene,0
6661,O=C1OCCn2c1ccc(Br)c2=O,pd(oac)2-binap,tAmOK,Toluene,0
6662,O=C1OCCn2c1ccc(Br)c2=O,sk-cc02-a,tAmOK,Toluene,0
6663,O=C1OCCn2c1ccc(Br)c2=O,pd(p(tbu)3)2,tAmOK,Toluene,0
6664,O=C1OCCn2c1ccc(Br)c2=O,pd(qphos)2,tAmOK,Toluene,0
6665,O=C1OCCn2c1ccc(Br)c2=O,empty,K3PO4,"1,4-Dioxane",0
6666,O=C1OCCn2c1ccc(Br)c2=O,pd(oac)2-catacxium-a,K3PO4,"1,4-Dioxane",0
6667,O=C1OCCn2c1ccc(Br)c2=O,pd(oac)2-xphos,K3PO4,"1,4-Dioxane",0
6668,O=C1OCCn2c1ccc(Br)c2=O,pd(oac)2-bipyphos,K3PO4,"1,4-Dioxane",0
6669,O=C1OCCn2c1ccc(Br)c2=O,empty,NaHMDS,Toluene/Dioxane-3:1,0
6670,O=C1OCCn2c1ccc(Br)c2=O,empty,P2Et,Toluene/Dioxane-3:1,0
6671,O=C1OCCn2c1ccc(Br)c2=O,empty,KHMDS,Toluene/Dioxane-3:1,0
6672,O=C1OCCn2c1ccc(Br)c2=O,empty,NaH,Toluene/Dioxane-3:1,0
6673,O=C1OCCn2c1ccc(Br)c2=O,empty,TBAF,Toluene/Dioxane-3:1,0
6674,O=C1OCCn2c1ccc(Br)c2=O,empty,BEMP,Toluene/Dioxane-3:1,0
6675,O=C1OCCn2c1ccc(Br)c2=O,empty,P2-t-Bu,Toluene/Dioxane-3:1,0
6676,O=C1OCCn2c1ccc(Br)c2=O,empty,P4-t-Bu,Toluene/Dioxane-3:1,0
6677,O=C1OCCn2c1ccc(Br)c2=O,empty,BB,Toluene/Dioxane-3:1,0
6678,O=C1OCCn2c1ccc(Br)c2=O,empty,DBU,Toluene/Dioxane-3:1,0
6679,O=C1OCCn2c1ccc(Br)c2=O,empty,LiOMe,Toluene/Dioxane-3:1,0
6680,O=C1OCCn2c1ccc(Br)c2=O,empty,NaOMe,Toluene/Dioxane-3:1,0
6681,O=C1OCCn2c1ccc(Br)c2=O,empty,KOMe,Toluene/Dioxane-3:1,0
6682,O=C1OCCn2c1ccc(Br)c2=O,empty,LiOEt,Toluene/Dioxane-3:1,0
6683,O=C1OCCn2c1ccc(Br)c2=O,empty,NaH2PO4,Toluene/Dioxane-3:1,0
6684,O=C1OCCn2c1ccc(Br)c2=O,empty,NaHCO3,Toluene/Dioxane-3:1,0
6685,O=C1OCCn2c1ccc(Br)c2=O,empty,KOAc,Toluene/Dioxane-3:1,0
6686,O=C1OCCn2c1ccc(Br)c2=O,empty,Na2CO3,Toluene/Dioxane-3:1,0
6687,O=C1OCCn2c1ccc(Br)c2=O,empty,KHCO3,Toluene/Dioxane-3:1,0
6688,O=C1OCCn2c1ccc(Br)c2=O,empty,Li3PO4,Toluene/Dioxane-3:1,0
6689,O=C1OCCn2c1ccc(Br)c2=O,empty,KH2PO4,Toluene/Dioxane-3:1,0
6690,O=C1OCCn2c1ccc(Br)c2=O,empty,K2CO3,Toluene/Dioxane-3:1,0
6691,O=C1OCCn2c1ccc(Br)c2=O,empty,Na2HPO4,Toluene/Dioxane-3:1,0
6692,O=C1OCCn2c1ccc(Br)c2=O,empty,CsOH(aq.),Toluene/Dioxane-3:1,0
6693,O=C1OCCn2c1ccc(Br)c2=O,empty,CsF,Toluene/Dioxane-3:1,0
6694,O=C1OCCn2c1ccc(Br)c2=O,empty,Na3PO4,Toluene/Dioxane-3:1,0
6695,O=C1OCCn2c1ccc(Br)c2=O,empty,K2HPO4,Toluene/Dioxane-3:1,0
6696,O=C1OCCn2c1ccc(Br)c2=O,empty,K3PO4,Toluene/Dioxane-3:1,0
6697,O=C1OCCn2c1ccc(Br)c2=O,empty,Ag2CO3,Toluene/Dioxane-3:1,0
6698,O=C1OCCn2c1ccc(Br)c2=O,empty,TBAOAc,Toluene/Dioxane-3:1,0
6699,O=C1OCCn2c1ccc(Br)c2=O,empty,Cs2CO3,Toluene/Dioxane-3:1,0
6700,O=C1OCCn2c1ccc(Br)c2=O,empty,Ag3PO4,Toluene/Dioxane-3:1,0
6701,O=C1OCCn2c1ccc(Br)c2=O,xantphos-pd-g4,DIPEA,Toluene/Dioxane-3:1,0
6702,O=C1OCCn2c1ccc(Br)c2=O,xantphos-pd-g4,Lutidine,Toluene/Dioxane-3:1,0
6703,O=C1OCCn2c1ccc(Br)c2=O,xantphos-pd-g4,dtpby,Toluene/Dioxane-3:1,0
6704,O=C1OCCn2c1ccc(Br)c2=O,xantphos-pd-g4,TMAF,Toluene/Dioxane-3:1,0
6705,O=C1OCCn2c1ccc(Br)c2=O,xantphos-pd-g4,LiOH,Toluene/Dioxane-3:1,0
6706,O=C1OCCn2c1ccc(Br)c2=O,xantphos-pd-g4,NaOH,Toluene/Dioxane-3:1,0
6707,O=C1OCCn2c1ccc(Br)c2=O,xantphos-pd-g4,KOH,Toluene/Dioxane-3:1,0
6708,O=C1OCCn2c1ccc(Br)c2=O,xantphos-pd-g4,NaH2PO4,Toluene/Dioxane-3:1,0
6709,O=C1OCCn2c1ccc(Br)c2=O,xantphos-pd-g4,KH2PO4,Toluene/Dioxane-3:1,0
6710,O=C1OCCn2c1ccc(Br)c2=O,xantphos-pd-g4,LiOtBu,Toluene/Dioxane-3:1,0
6711,O=C1OCCn2c1ccc(Br)c2=O,xantphos-pd-g4,CsOH(aq.),Toluene/Dioxane-3:1,0
6712,O=C1OCCn2c1ccc(Br)c2=O,xantphos-pd-g4,K3PO4,Toluene/Dioxane-3:1,0
6713,O=C1OCCn2c1ccc(Br)c2=O,xantphos-pd-g4,Ag2CO3,Toluene/Dioxane-3:1,0
6714,O=C1OCCn2c1ccc(Br)c2=O,xantphos-pd-g4,TBAOAc,Toluene/Dioxane-3:1,0
6715,O=C1OCCn2c1ccc(Br)c2=O,xantphos-pd-g4,Cs2CO3,Toluene/Dioxane-3:1,0
6716,O=C1OCCn2c1ccc(Br)c2=O,xantphos-pd-g4,Ag3PO4,Toluene/Dioxane-3:1,0
6717,O=C1OCCn2c1ccc(Br)c2=O,xantphos-pd-g4,tAmONa,Toluene/Dioxane-3:1,0
6718,O=C1OCCn2c1ccc(Br)c2=O,xantphos-pd-g4,tAmOK,Toluene/Dioxane-3:1,0
6719,O=C1OCCn2c1ccc(Br)c2=O,xantphos-pd-g4,KDMO,Toluene/Dioxane-3:1,0
6720,O=C1OCCn2c1ccc(Br)c2=O,xantphos-pd-g4,LiHMDS,Toluene/Dioxane-3:1,0
6721,O=C1OCCn2c1ccc(Br)c2=O,xantphos-pd-g4,NaHMDS,Toluene/Dioxane-3:1,0
6722,O=C1OCCn2c1ccc(Br)c2=O,xantphos-pd-g4,KHMDS,Toluene/Dioxane-3:1,0
6723,O=C1OCCn2c1ccc(Br)c2=O,xantphos-pd-g4,NaH,Toluene/Dioxane-3:1,0
6724,O=C1OCCn2c1ccc(Br)c2=O,xantphos-pd-g4,TBAF,Toluene/Dioxane-3:1,0
6725,O=C1OCCn2c1ccc(Br)c2=O,xantphos-pd-g4,BEMP,Toluene/Dioxane-3:1,0
6726,O=C1OCCn2c1ccc(Br)c2=O,xantphos-pd-g4,Pyridine,Toluene/Dioxane-3:1,0
6727,O=C1OCCn2c1ccc(Br)c2=O,xantphos-pd-g4,P2-t-Bu,Toluene/Dioxane-3:1,0
6728,O=C1OCCn2c1ccc(Br)c2=O,xantphos-pd-g4,P4-t-Bu,Toluene/Dioxane-3:1,0
6729,O=C1OCCn2c1ccc(Br)c2=O,xantphos-pd-g4,LiOMe,Toluene/Dioxane-3:1,0
6730,O=C1OCCn2c1ccc(Br)c2=O,xantphos-pd-g4,NaOMe,Toluene/Dioxane-3:1,0
6731,O=C1OCCn2c1ccc(Br)c2=O,xantphos-pd-g4,KOMe,Toluene/Dioxane-3:1,0
6732,O=C1OCCn2c1ccc(Br)c2=O,xantphos-pd-g4,LiOEt,Toluene/Dioxane-3:1,0
6733,O=C1OCCn2c1ccc(Br)c2=O,xantphos-pd-g4,KOEt,Toluene/Dioxane-3:1,0
6734,O=C1OCCn2c1ccc(Br)c2=O,empty,NaOEt,Toluene/Dioxane-3:1,0
6735,O=C1OCCn2c1ccc(Br)c2=O,empty,KOEt,Toluene/Dioxane-3:1,0
6736,O=C1OCCn2c1ccc(Br)c2=O,empty,Pyridine,Toluene/Dioxane-3:1,0
6737,O=C1OCCn2c1ccc(Br)c2=O,empty,DIPEA,Toluene/Dioxane-3:1,0
6738,O=C1OCCn2c1ccc(Br)c2=O,empty,Lutidine,Toluene/Dioxane-3:1,0
6739,O=C1OCCn2c1ccc(Br)c2=O,empty,TMP,Toluene/Dioxane-3:1,0
6740,O=C1OCCn2c1ccc(Br)c2=O,empty,PMP,Toluene/Dioxane-3:1,0
6741,O=C1OCCn2c1ccc(Br)c2=O,empty,Cy2NMe,Toluene/Dioxane-3:1,0
6742,O=C1OCCn2c1ccc(Br)c2=O,empty,NaOH,Toluene/Dioxane-3:1,0
6743,O=C1OCCn2c1ccc(Br)c2=O,empty,dtpby,Toluene/Dioxane-3:1,0
6744,O=C1OCCn2c1ccc(Br)c2=O,empty,TMAF,Toluene/Dioxane-3:1,0
6745,O=C1OCCn2c1ccc(Br)c2=O,empty,2FPy,Toluene/Dioxane-3:1,0
6746,O=C1OCCn2c1ccc(Br)c2=O,empty,4EtPy,Toluene/Dioxane-3:1,0
6747,O=C1OCCn2c1ccc(Br)c2=O,empty,DMAP,Toluene/Dioxane-3:1,0
6748,O=C1OCCn2c1ccc(Br)c2=O,empty,LiOH,Toluene/Dioxane-3:1,0
6749,O=C1OCCn2c1ccc(Br)c2=O,empty,KOH,Toluene/Dioxane-3:1,0
6750,O=C1OCCn2c1ccc(Br)c2=O,empty,NaOAc,Toluene/Dioxane-3:1,0
6751,O=C1OCCn2c1ccc(Br)c2=O,empty,Li2CO3,Toluene/Dioxane-3:1,0
6752,O=C1OCCn2c1ccc(Br)c2=O,empty,LiOtBu,Toluene/Dioxane-3:1,0
6753,O=C1OCCn2c1ccc(Br)c2=O,empty,tAmONa,Toluene/Dioxane-3:1,0
6754,O=C1OCCn2c1ccc(Br)c2=O,empty,tAmOK,Toluene/Dioxane-3:1,0
6755,O=C1OCCn2c1ccc(Br)c2=O,empty,KDMO,Toluene/Dioxane-3:1,0
6756,O=C1OCCn2c1ccc(Br)c2=O,empty,LiHMDS,Toluene/Dioxane-3:1,0
6757,COc1ncccc1-c1cnc(N)c(O[C@H](C)c2cc(F)cnc2Cl)c1,pd(oac)2-s-phos,Cs2CO3,"1,4-Dioxane",0
6758,COc1ncccc1-c1cnc(N)c(O[C@H](C)c2cc(F)cnc2Cl)c1,pd(oac)2-r-josiphos-sl-j003-1,Cs2CO3,"1,4-Dioxane",0
6759,COc1ncccc1-c1cnc(N)c(O[C@H](C)c2cc(F)cnc2Cl)c1,pd(oac)2-cy-vbridp,Cs2CO3,"1,4-Dioxane",0
6760,Fc1cccnc1I,3g-oms-brettphos,LiHMDS,"1,4-Dioxane",0
6761,Fc1cccnc1I,3g-oms-brettphos,LiHMDS,"1,4-Dioxane",0
6762,Fc1cccnc1I,pd(p(tbu)3)2,LiHMDS,"1,4-Dioxane",0
6763,Fc1cccnc1I,pd(p(tbu)3)2,LiHMDS,"1,4-Dioxane",0
6764,Fc1cccnc1I,sk-cc02-a,LiHMDS,"1,4-Dioxane",0
6765,Fc1cccnc1I,sk-cc02-a,LiHMDS,"1,4-Dioxane",0
6766,Fc1cccnc1I,pd(oac)2-binap,tAmONa,"1,4-Dioxane",0
6767,Fc1cccnc1I,pd(p(tbu)3)2,tAmOK,"1,4-Dioxane",0
6768,Fc1cccnc1I,empty,tAmONa,"1,4-Dioxane",0
6769,Fc1cccnc1I,pd(p(tbu)3)2,tAmOK,"1,4-Dioxane",0
6770,Fc1cccnc1I,sk-cc02-a,tAmOK,"1,4-Dioxane",0
6771,Fc1cccnc1I,pd(oac)2-binap,tAmONa,"1,4-Dioxane",0
6772,Fc1cccnc1I,sk-cc02-a,tAmONa,"1,4-Dioxane",0
6773,Fc1cccnc1I,empty,tAmONa,"1,4-Dioxane",0
6774,Fc1cccnc1I,pd(oac)2-2g-xphos,tAmONa,"1,4-Dioxane",0
6775,Fc1cccnc1I,pd(oac)2-2g-xphos,tAmONa,"1,4-Dioxane",0
6776,Fc1cccnc1I,pd(oac)2-bipyphos,tAmONa,"1,4-Dioxane",0
6777,Fc1cccnc1I,empty,tAmONa,"1,4-Dioxane",0
6778,Fc1cccnc1I,pd(oac)2-bipyphos,tAmONa,"1,4-Dioxane",0
6779,Fc1cccnc1I,pd(oac)2-tbuxphos,tAmONa,"1,4-Dioxane",0
6780,Fc1cccnc1I,pd(oac)2-tbuxphos,tAmONa,"1,4-Dioxane",0
6781,Fc1cccnc1I,empty,tAmONa,"1,4-Dioxane",0
6782,Fc1cccnc1I,pd(p(tbu)3)2,KDMO,"1,4-Dioxane",0
6783,Fc1cccnc1I,pd(oac)2-catacxium-a,tAmONa,"1,4-Dioxane",0
6784,Fc1cccnc1I,pd(oac)2-catacxium-a,tAmONa,"1,4-Dioxane",0
6785,Fc1cccnc1I,tbubrettphos-pd-g3,KDMO,"1,4-Dioxane",0
6786,Fc1cccnc1I,tbubrettphos-pd-g3,KDMO,"1,4-Dioxane",0
6787,Fc1cccnc1I,3g-oms-brettphos,KDMO,"1,4-Dioxane",0
6788,Fc1cccnc1I,3g-oms-brettphos,KDMO,"1,4-Dioxane",0
6789,Fc1cccnc1I,pd(p(tbu)3)2,KDMO,"1,4-Dioxane",0
6790,Fc1cccnc1I,sk-cc02-a,KDMO,"1,4-Dioxane",0
6791,Fc1cccnc1I,sk-cc02-a,KDMO,"1,4-Dioxane",0
6792,Fc1cccnc1I,pd(oac)2-binap,KDMO,"1,4-Dioxane",0
6793,Fc1cccnc1I,pd(oac)2-binap,KDMO,"1,4-Dioxane",0
6794,Fc1cccnc1I,empty,KDMO,"1,4-Dioxane",0
6795,Fc1cccnc1I,empty,KDMO,"1,4-Dioxane",0
6796,Fc1cccnc1I,empty,KDMO,"1,4-Dioxane",0
6797,Fc1cccnc1I,pd(oac)2-bipyphos,KDMO,"1,4-Dioxane",0
6798,Fc1cccnc1I,pd(oac)2-bipyphos,KDMO,"1,4-Dioxane",0
6799,Fc1cccnc1I,pd(oac)2-tbuxphos,KDMO,"1,4-Dioxane",0
6800,Fc1cccnc1I,pd(oac)2-tbuxphos,KDMO,"1,4-Dioxane",0
6801,Fc1cccnc1I,pd(oac)2-catacxium-a,KDMO,"1,4-Dioxane",0
6802,Fc1cccnc1I,pd(oac)2-catacxium-a,KDMO,"1,4-Dioxane",0
6803,Fc1cccnc1I,empty,KDMO,"1,4-Dioxane",0
6804,Fc1cccnc1I,pd(oac)2-2g-xphos,KDMO,"1,4-Dioxane",0
6805,Fc1cccnc1I,pd(oac)2-2g-xphos,KDMO,"1,4-Dioxane",0
6806,Fc1cccnc1I,tbubrettphos-pd-g3,tAmONa,"1,4-Dioxane",0
6807,Fc1cccnc1I,tbubrettphos-pd-g3,tAmONa,"1,4-Dioxane",0
6808,Fc1cccnc1I,3g-oms-brettphos,tAmONa,"1,4-Dioxane",0
6809,Fc1cccnc1I,empty,LiHMDS,"1,4-Dioxane",0
6810,Fc1cccnc1I,3g-oms-brettphos,tAmONa,"1,4-Dioxane",0
6811,Fc1cccnc1I,pd(p(tbu)3)2,tAmONa,"1,4-Dioxane",0
6812,Fc1cccnc1I,pd(p(tbu)3)2,tAmONa,"1,4-Dioxane",0
6813,Fc1cccnc1I,sk-cc02-a,tAmONa,"1,4-Dioxane",0
6814,Fc1cccnc1I,pd(oac)2-binap,LiHMDS,"1,4-Dioxane",0
6815,Fc1cccnc1I,pd(oac)2-binap,LiHMDS,"1,4-Dioxane",0
6816,Fc1cccnc1I,pd(oac)2-tbuxphos,LiOtBu,"1,4-Dioxane",0
6817,Fc1cccnc1I,pd(oac)2-tbuxphos,LiOtBu,"1,4-Dioxane",0
6818,Fc1cccnc1I,empty,LiHMDS,"1,4-Dioxane",0
